ImageID, Label, k, Distance, Accuracy
11531,3,10,Euclidian,96%
11532,7,10,Euclidian,96%
11533,2,10,Euclidian,96%
11534,2,10,Euclidian,96%
11535,4,10,Euclidian,96%
11536,5,10,Euclidian,96%
11537,5,10,Euclidian,96%
11538,5,10,Euclidian,96%
11539,2,10,Euclidian,96%
11540,8,10,Euclidian,96%
11541,9,10,Euclidian,96%
11542,8,10,Euclidian,96%
11543,1,10,Euclidian,96%
11544,1,10,Euclidian,96%
11545,1,10,Euclidian,96%
11546,2,10,Euclidian,96%
11547,6,10,Euclidian,96%
11548,1,10,Euclidian,96%
11549,1,10,Euclidian,96%
11550,3,10,Euclidian,96%
11551,6,10,Euclidian,96%
11552,8,10,Euclidian,96%
11553,5,10,Euclidian,96%
11554,3,10,Euclidian,96%
11555,5,10,Euclidian,96%
11556,0,10,Euclidian,96%
11557,5,10,Euclidian,96%
11558,7,10,Euclidian,96%
11559,1,10,Euclidian,96%
11560,3,10,Euclidian,96%
11561,3,10,Euclidian,96%
11562,2,10,Euclidian,96%
11563,1,10,Euclidian,96%
11564,8,10,Euclidian,96%
11565,0,10,Euclidian,96%
11566,6,10,Euclidian,96%
11567,1,10,Euclidian,96%
11568,7,10,Euclidian,96%
11569,9,10,Euclidian,96%
11570,9,10,Euclidian,96%
11571,4,10,Euclidian,96%
11572,4,10,Euclidian,96%
11573,0,10,Euclidian,96%
11574,7,10,Euclidian,96%
11575,8,10,Euclidian,96%
11576,3,10,Euclidian,96%
11577,4,10,Euclidian,96%
11578,9,10,Euclidian,96%
11579,6,10,Euclidian,96%
11580,9,10,Euclidian,96%
11581,0,10,Euclidian,96%
11582,6,10,Euclidian,96%
11583,3,10,Euclidian,96%
11584,7,10,Euclidian,96%
11585,2,10,Euclidian,96%
11586,4,10,Euclidian,96%
11587,9,10,Euclidian,96%
11588,0,10,Euclidian,96%
11589,0,10,Euclidian,96%
11590,9,10,Euclidian,96%
11591,9,10,Euclidian,96%
11592,1,10,Euclidian,96%
11593,4,10,Euclidian,96%
11594,6,10,Euclidian,96%
11595,8,10,Euclidian,96%
11596,3,10,Euclidian,96%
11597,4,10,Euclidian,96%
11598,9,10,Euclidian,96%
11599,9,10,Euclidian,96%
11600,1,10,Euclidian,96%
11601,0,10,Euclidian,96%
11602,5,10,Euclidian,96%
11603,9,10,Euclidian,96%
11604,0,10,Euclidian,96%
11605,1,10,Euclidian,96%
11606,7,10,Euclidian,96%
11607,5,10,Euclidian,96%
11608,3,10,Euclidian,96%
11609,2,10,Euclidian,96%
11610,1,10,Euclidian,96%
11611,5,10,Euclidian,96%
11612,5,10,Euclidian,96%
11613,1,10,Euclidian,96%
11614,7,10,Euclidian,96%
11615,0,10,Euclidian,96%
11616,5,10,Euclidian,96%
11617,7,10,Euclidian,96%
11618,6,10,Euclidian,96%
11619,4,10,Euclidian,96%
11620,1,10,Euclidian,96%
11621,9,10,Euclidian,96%
11622,3,10,Euclidian,96%
11623,4,10,Euclidian,96%
11624,0,10,Euclidian,96%
11625,9,10,Euclidian,96%
11626,0,10,Euclidian,96%
11627,2,10,Euclidian,96%
11628,4,10,Euclidian,96%
11629,8,10,Euclidian,96%
11630,3,10,Euclidian,96%
11631,4,10,Euclidian,96%
11632,0,10,Euclidian,96%
11633,1,10,Euclidian,96%
11634,5,10,Euclidian,96%
11635,1,10,Euclidian,96%
11636,2,10,Euclidian,96%
11637,9,10,Euclidian,96%
11638,7,10,Euclidian,96%
11639,0,10,Euclidian,96%
11640,7,10,Euclidian,96%
11641,7,10,Euclidian,96%
11642,6,10,Euclidian,96%
11643,2,10,Euclidian,96%
11644,1,10,Euclidian,96%
11645,8,10,Euclidian,96%
11646,8,10,Euclidian,96%
11647,4,10,Euclidian,96%
11648,0,10,Euclidian,96%
11649,0,10,Euclidian,96%
11650,5,10,Euclidian,96%
11651,9,10,Euclidian,96%
11652,0,10,Euclidian,96%
11653,7,10,Euclidian,96%
11654,3,10,Euclidian,96%
11655,3,10,Euclidian,96%
11656,5,10,Euclidian,96%
11657,9,10,Euclidian,96%
11658,1,10,Euclidian,96%
11659,5,10,Euclidian,96%
11660,8,10,Euclidian,96%
11661,5,10,Euclidian,96%
11662,5,10,Euclidian,96%
11663,2,10,Euclidian,96%
11664,5,10,Euclidian,96%
11665,9,10,Euclidian,96%
11666,3,10,Euclidian,96%
11667,1,10,Euclidian,96%
11668,6,10,Euclidian,96%
11669,4,10,Euclidian,96%
11670,3,10,Euclidian,96%
11671,1,10,Euclidian,96%
11672,9,10,Euclidian,96%
11673,5,10,Euclidian,96%
11674,4,10,Euclidian,96%
11675,9,10,Euclidian,96%
11676,9,10,Euclidian,96%
11677,4,10,Euclidian,96%
11678,9,10,Euclidian,96%
11679,9,10,Euclidian,96%
11680,9,10,Euclidian,96%
11681,5,10,Euclidian,96%
11682,8,10,Euclidian,96%
11683,1,10,Euclidian,96%
11684,4,10,Euclidian,96%
11685,4,10,Euclidian,96%
11686,7,10,Euclidian,96%
11687,3,10,Euclidian,96%
11688,7,10,Euclidian,96%
11689,5,10,Euclidian,96%
11690,4,10,Euclidian,96%
11691,1,10,Euclidian,96%
11692,7,10,Euclidian,96%
11693,1,10,Euclidian,96%
11694,7,10,Euclidian,96%
11695,6,10,Euclidian,96%
11696,8,10,Euclidian,96%
11697,3,10,Euclidian,96%
11698,9,10,Euclidian,96%
11699,4,10,Euclidian,96%
11700,9,10,Euclidian,96%
11701,0,10,Euclidian,96%
11702,1,10,Euclidian,96%
11703,8,10,Euclidian,96%
11704,9,10,Euclidian,96%
11705,8,10,Euclidian,96%
11706,5,10,Euclidian,96%
11707,7,10,Euclidian,96%
11708,5,10,Euclidian,96%
11709,5,10,Euclidian,96%
11710,7,10,Euclidian,96%
11711,8,10,Euclidian,96%
11712,9,10,Euclidian,96%
11713,2,10,Euclidian,96%
11714,0,10,Euclidian,96%
11715,4,10,Euclidian,96%
11716,6,10,Euclidian,96%
11717,2,10,Euclidian,96%
11718,6,10,Euclidian,96%
11719,3,10,Euclidian,96%
11720,2,10,Euclidian,96%
11721,1,10,Euclidian,96%
11722,5,10,Euclidian,96%
11723,2,10,Euclidian,96%
11724,6,10,Euclidian,96%
11725,3,10,Euclidian,96%
11726,4,10,Euclidian,96%
11727,3,10,Euclidian,96%
11728,3,10,Euclidian,96%
11729,3,10,Euclidian,96%
11730,4,10,Euclidian,96%
11731,8,10,Euclidian,96%
11732,0,10,Euclidian,96%
11733,6,10,Euclidian,96%
11734,6,10,Euclidian,96%
11735,6,10,Euclidian,96%
11736,3,10,Euclidian,96%
11737,7,10,Euclidian,96%
11738,1,10,Euclidian,96%
11739,9,10,Euclidian,96%
11740,6,10,Euclidian,96%
11741,3,10,Euclidian,96%
11742,9,10,Euclidian,96%
11743,3,10,Euclidian,96%
11744,9,10,Euclidian,96%
11745,9,10,Euclidian,96%
11746,4,10,Euclidian,96%
11747,9,10,Euclidian,96%
11748,8,10,Euclidian,96%
11749,7,10,Euclidian,96%
11750,3,10,Euclidian,96%
11751,0,10,Euclidian,96%
11752,0,10,Euclidian,96%
11753,1,10,Euclidian,96%
11754,5,10,Euclidian,96%
11755,7,10,Euclidian,96%
11756,1,10,Euclidian,96%
11757,2,10,Euclidian,96%
11758,1,10,Euclidian,96%
11759,7,10,Euclidian,96%
11760,0,10,Euclidian,96%
11761,4,10,Euclidian,96%
11762,7,10,Euclidian,96%
11763,6,10,Euclidian,96%
11764,3,10,Euclidian,96%
11765,8,10,Euclidian,96%
11766,4,10,Euclidian,96%
11767,4,10,Euclidian,96%
11768,6,10,Euclidian,96%
11769,6,10,Euclidian,96%
11770,3,10,Euclidian,96%
11771,7,10,Euclidian,96%
11772,8,10,Euclidian,96%
11773,1,10,Euclidian,96%
11774,2,10,Euclidian,96%
11775,5,10,Euclidian,96%
11776,4,10,Euclidian,96%
11777,6,10,Euclidian,96%
11778,7,10,Euclidian,96%
11779,9,10,Euclidian,96%
11780,7,10,Euclidian,96%
11781,2,10,Euclidian,96%
11782,5,10,Euclidian,96%
11783,1,10,Euclidian,96%
11784,4,10,Euclidian,96%
11785,4,10,Euclidian,96%
11786,3,10,Euclidian,96%
11787,8,10,Euclidian,96%
11788,0,10,Euclidian,96%
11789,3,10,Euclidian,96%
11790,3,10,Euclidian,96%
11791,3,10,Euclidian,96%
11792,7,10,Euclidian,96%
11793,2,10,Euclidian,96%
11794,7,10,Euclidian,96%
11795,7,10,Euclidian,96%
11796,3,10,Euclidian,96%
11797,4,10,Euclidian,96%
11798,5,10,Euclidian,96%
11799,6,10,Euclidian,96%
11800,0,10,Euclidian,96%
11801,7,10,Euclidian,96%
11802,8,10,Euclidian,96%
11803,0,10,Euclidian,96%
11804,4,10,Euclidian,96%
11805,4,10,Euclidian,96%
11806,3,10,Euclidian,96%
11807,0,10,Euclidian,96%
11808,6,10,Euclidian,96%
11809,1,10,Euclidian,96%
11810,1,10,Euclidian,96%
11811,8,10,Euclidian,96%
11812,3,10,Euclidian,96%
11813,0,10,Euclidian,96%
11814,1,10,Euclidian,96%
11815,2,10,Euclidian,96%
11816,5,10,Euclidian,96%
11817,1,10,Euclidian,96%
11818,4,10,Euclidian,96%
11819,0,10,Euclidian,96%
11820,8,10,Euclidian,96%
11821,4,10,Euclidian,96%
11822,9,10,Euclidian,96%
11823,5,10,Euclidian,96%
11824,1,10,Euclidian,96%
11825,4,10,Euclidian,96%
11826,0,10,Euclidian,96%
11827,4,10,Euclidian,96%
11828,9,10,Euclidian,96%
11829,7,10,Euclidian,96%
11830,8,10,Euclidian,96%
11831,9,10,Euclidian,96%
11832,4,10,Euclidian,96%
11833,6,10,Euclidian,96%
11834,7,10,Euclidian,96%
11835,2,10,Euclidian,96%
11836,8,10,Euclidian,96%
11837,2,10,Euclidian,96%
11838,8,10,Euclidian,96%
11839,9,10,Euclidian,96%
11840,7,10,Euclidian,96%
11841,2,10,Euclidian,96%
11842,7,10,Euclidian,96%
11843,2,10,Euclidian,96%
11844,8,10,Euclidian,96%
11845,3,10,Euclidian,96%
11846,5,10,Euclidian,96%
11847,6,10,Euclidian,96%
11848,6,10,Euclidian,96%
11849,5,10,Euclidian,96%
11850,1,10,Euclidian,96%
11851,5,10,Euclidian,96%
11852,9,10,Euclidian,96%
11853,7,10,Euclidian,96%
11854,8,10,Euclidian,96%
11855,8,10,Euclidian,96%
11856,6,10,Euclidian,96%
11857,7,10,Euclidian,96%
11858,4,10,Euclidian,96%
11859,8,10,Euclidian,96%
11860,2,10,Euclidian,96%
11861,0,10,Euclidian,96%
11862,1,10,Euclidian,96%
11863,7,10,Euclidian,96%
11864,5,10,Euclidian,96%
11865,8,10,Euclidian,96%
11866,5,10,Euclidian,96%
11867,1,10,Euclidian,96%
11868,1,10,Euclidian,96%
11869,0,10,Euclidian,96%
11870,1,10,Euclidian,96%
11871,1,10,Euclidian,96%
11872,5,10,Euclidian,96%
11873,9,10,Euclidian,96%
11874,5,10,Euclidian,96%
11875,2,10,Euclidian,96%
11876,4,10,Euclidian,96%
11877,3,10,Euclidian,96%
11878,1,10,Euclidian,96%
11879,6,10,Euclidian,96%
11880,3,10,Euclidian,96%
11881,3,10,Euclidian,96%
11882,0,10,Euclidian,96%
11883,4,10,Euclidian,96%
11884,8,10,Euclidian,96%
11885,1,10,Euclidian,96%
11886,6,10,Euclidian,96%
11887,3,10,Euclidian,96%
11888,2,10,Euclidian,96%
11889,8,10,Euclidian,96%
11890,4,10,Euclidian,96%
11891,0,10,Euclidian,96%
11892,3,10,Euclidian,96%
11893,9,10,Euclidian,96%
11894,5,10,Euclidian,96%
11895,7,10,Euclidian,96%
11896,1,10,Euclidian,96%
11897,4,10,Euclidian,96%
11898,0,10,Euclidian,96%
11899,9,10,Euclidian,96%
11900,5,10,Euclidian,96%
11901,0,10,Euclidian,96%
11902,4,10,Euclidian,96%
11903,3,10,Euclidian,96%
11904,5,10,Euclidian,96%
11905,1,10,Euclidian,96%
11906,8,10,Euclidian,96%
11907,8,10,Euclidian,96%
11908,9,10,Euclidian,96%
11909,3,10,Euclidian,96%
11910,4,10,Euclidian,96%
11911,5,10,Euclidian,96%
11912,6,10,Euclidian,96%
11913,3,10,Euclidian,96%
11914,5,10,Euclidian,96%
11915,0,10,Euclidian,96%
11916,6,10,Euclidian,96%
11917,8,10,Euclidian,96%
11918,0,10,Euclidian,96%
11919,9,10,Euclidian,96%
11920,0,10,Euclidian,96%
11921,8,10,Euclidian,96%
11922,3,10,Euclidian,96%
11923,4,10,Euclidian,96%
11924,8,10,Euclidian,96%
11925,9,10,Euclidian,96%
11926,9,10,Euclidian,96%
11927,2,10,Euclidian,96%
11928,9,10,Euclidian,96%
11929,4,10,Euclidian,96%
11930,4,10,Euclidian,96%
11931,5,10,Euclidian,96%
11932,7,10,Euclidian,96%
11933,3,10,Euclidian,96%
11934,9,10,Euclidian,96%
11935,9,10,Euclidian,96%
11936,4,10,Euclidian,96%
11937,8,10,Euclidian,96%
11938,4,10,Euclidian,96%
11939,6,10,Euclidian,96%
11940,7,10,Euclidian,96%
11941,2,10,Euclidian,96%
11942,0,10,Euclidian,96%
11943,8,10,Euclidian,96%
11944,1,10,Euclidian,96%
11945,7,10,Euclidian,96%
11946,3,10,Euclidian,96%
11947,0,10,Euclidian,96%
11948,9,10,Euclidian,96%
11949,4,10,Euclidian,96%
11950,4,10,Euclidian,96%
11951,3,10,Euclidian,96%
11952,2,10,Euclidian,96%
11953,1,10,Euclidian,96%
11954,0,10,Euclidian,96%
11955,9,10,Euclidian,96%
11956,6,10,Euclidian,96%
11957,6,10,Euclidian,96%
11958,3,10,Euclidian,96%
11959,2,10,Euclidian,96%
11960,4,10,Euclidian,96%
11961,4,10,Euclidian,96%
11962,4,10,Euclidian,96%
11963,6,10,Euclidian,96%
11964,7,10,Euclidian,96%
11965,0,10,Euclidian,96%
11966,6,10,Euclidian,96%
11967,5,10,Euclidian,96%
11968,3,10,Euclidian,96%
11969,2,10,Euclidian,96%
11970,4,10,Euclidian,96%
11971,2,10,Euclidian,96%
11972,0,10,Euclidian,96%
11973,4,10,Euclidian,96%
11974,6,10,Euclidian,96%
11975,9,10,Euclidian,96%
11976,3,10,Euclidian,96%
11977,8,10,Euclidian,96%
11978,2,10,Euclidian,96%
11979,0,10,Euclidian,96%
11980,2,10,Euclidian,96%
11981,4,10,Euclidian,96%
11982,5,10,Euclidian,96%
11983,3,10,Euclidian,96%
11984,9,10,Euclidian,96%
11985,0,10,Euclidian,96%
11986,6,10,Euclidian,96%
11987,3,10,Euclidian,96%
11988,3,10,Euclidian,96%
11989,4,10,Euclidian,96%
11990,9,10,Euclidian,96%
11991,2,10,Euclidian,96%
11992,3,10,Euclidian,96%
11993,8,10,Euclidian,96%
11994,4,10,Euclidian,96%
11995,3,10,Euclidian,96%
11996,7,10,Euclidian,96%
11997,0,10,Euclidian,96%
11998,8,10,Euclidian,96%
11999,1,10,Euclidian,96%
12000,9,10,Euclidian,96%
12001,4,10,Euclidian,96%
12002,4,10,Euclidian,96%
12003,7,10,Euclidian,96%
12004,5,10,Euclidian,96%
12005,8,10,Euclidian,96%
12006,1,10,Euclidian,96%
12007,7,10,Euclidian,96%
12008,1,10,Euclidian,96%
12009,0,10,Euclidian,96%
12010,1,10,Euclidian,96%
12011,9,10,Euclidian,96%
12012,5,10,Euclidian,96%
12013,4,10,Euclidian,96%
12014,2,10,Euclidian,96%
12015,7,10,Euclidian,96%
12016,7,10,Euclidian,96%
12017,0,10,Euclidian,96%
12018,3,10,Euclidian,96%
12019,6,10,Euclidian,96%
12020,7,10,Euclidian,96%
12021,4,10,Euclidian,96%
12022,6,10,Euclidian,96%
12023,4,10,Euclidian,96%
12024,0,10,Euclidian,96%
12025,7,10,Euclidian,96%
12026,5,10,Euclidian,96%
12027,9,10,Euclidian,96%
12028,7,10,Euclidian,96%
12029,3,10,Euclidian,96%
12030,5,10,Euclidian,96%
12031,9,10,Euclidian,96%
12032,9,10,Euclidian,96%
12033,4,10,Euclidian,96%
12034,2,10,Euclidian,96%
12035,4,10,Euclidian,96%
12036,4,10,Euclidian,96%
12037,1,10,Euclidian,96%
12038,8,10,Euclidian,96%
12039,9,10,Euclidian,96%
12040,6,10,Euclidian,96%
12041,0,10,Euclidian,96%
12042,9,10,Euclidian,96%
12043,6,10,Euclidian,96%
12044,9,10,Euclidian,96%
12045,9,10,Euclidian,96%
12046,2,10,Euclidian,96%
12047,3,10,Euclidian,96%
12048,0,10,Euclidian,96%
12049,4,10,Euclidian,96%
12050,2,10,Euclidian,96%
12051,8,10,Euclidian,96%
12052,0,10,Euclidian,96%
12053,3,10,Euclidian,96%
12054,0,10,Euclidian,96%
12055,8,10,Euclidian,96%
12056,2,10,Euclidian,96%
12057,8,10,Euclidian,96%
12058,0,10,Euclidian,96%
12059,3,10,Euclidian,96%
12060,6,10,Euclidian,96%
12061,2,10,Euclidian,96%
12062,5,10,Euclidian,96%
12063,5,10,Euclidian,96%
12064,8,10,Euclidian,96%
12065,8,10,Euclidian,96%
12066,3,10,Euclidian,96%
12067,1,10,Euclidian,96%
12068,0,10,Euclidian,96%
12069,4,10,Euclidian,96%
12070,4,10,Euclidian,96%
12071,5,10,Euclidian,96%
12072,0,10,Euclidian,96%
12073,3,10,Euclidian,96%
12074,6,10,Euclidian,96%
12075,0,10,Euclidian,96%
12076,6,10,Euclidian,96%
12077,5,10,Euclidian,96%
12078,4,10,Euclidian,96%
12079,2,10,Euclidian,96%
12080,1,10,Euclidian,96%
12081,4,10,Euclidian,96%
12082,5,10,Euclidian,96%
12083,0,10,Euclidian,96%
12084,7,10,Euclidian,96%
12085,3,10,Euclidian,96%
12086,6,10,Euclidian,96%
12087,1,10,Euclidian,96%
12088,6,10,Euclidian,96%
12089,3,10,Euclidian,96%
12090,7,10,Euclidian,96%
12091,7,10,Euclidian,96%
12092,8,10,Euclidian,96%
12093,9,10,Euclidian,96%
12094,0,10,Euclidian,96%
12095,4,10,Euclidian,96%
12096,2,10,Euclidian,96%
12097,7,10,Euclidian,96%
12098,6,10,Euclidian,96%
12099,3,10,Euclidian,96%
12100,1,10,Euclidian,96%
12101,0,10,Euclidian,96%
12102,1,10,Euclidian,96%
12103,6,10,Euclidian,96%
12104,8,10,Euclidian,96%
12105,9,10,Euclidian,96%
12106,4,10,Euclidian,96%
12107,9,10,Euclidian,96%
12108,0,10,Euclidian,96%
12109,8,10,Euclidian,96%
12110,7,10,Euclidian,96%
12111,5,10,Euclidian,96%
12112,2,10,Euclidian,96%
12113,7,10,Euclidian,96%
12114,4,10,Euclidian,96%
12115,3,10,Euclidian,96%
12116,4,10,Euclidian,96%
12117,7,10,Euclidian,96%
12118,9,10,Euclidian,96%
12119,0,10,Euclidian,96%
12120,2,10,Euclidian,96%
12121,1,10,Euclidian,96%
12122,8,10,Euclidian,96%
12123,4,10,Euclidian,96%
12124,0,10,Euclidian,96%
12125,6,10,Euclidian,96%
12126,9,10,Euclidian,96%
12127,8,10,Euclidian,96%
12128,6,10,Euclidian,96%
12129,2,10,Euclidian,96%
12130,7,10,Euclidian,96%
12131,1,10,Euclidian,96%
12132,1,10,Euclidian,96%
12133,8,10,Euclidian,96%
12134,9,10,Euclidian,96%
12135,3,10,Euclidian,96%
12136,0,10,Euclidian,96%
12137,6,10,Euclidian,96%
12138,9,10,Euclidian,96%
12139,7,10,Euclidian,96%
12140,2,10,Euclidian,96%
12141,2,10,Euclidian,96%
12142,7,10,Euclidian,96%
12143,3,10,Euclidian,96%
12144,1,10,Euclidian,96%
12145,6,10,Euclidian,96%
12146,8,10,Euclidian,96%
12147,0,10,Euclidian,96%
12148,0,10,Euclidian,96%
12149,2,10,Euclidian,96%
12150,0,10,Euclidian,96%
12151,0,10,Euclidian,96%
12152,8,10,Euclidian,96%
12153,4,10,Euclidian,96%
12154,8,10,Euclidian,96%
12155,0,10,Euclidian,96%
12156,0,10,Euclidian,96%
12157,3,10,Euclidian,96%
12158,5,10,Euclidian,96%
12159,1,10,Euclidian,96%
12160,4,10,Euclidian,96%
12161,9,10,Euclidian,96%
12162,6,10,Euclidian,96%
12163,8,10,Euclidian,96%
12164,7,10,Euclidian,96%
12165,3,10,Euclidian,96%
12166,9,10,Euclidian,96%
12167,9,10,Euclidian,96%
12168,6,10,Euclidian,96%
12169,0,10,Euclidian,96%
12170,0,10,Euclidian,96%
12171,1,10,Euclidian,96%
12172,4,10,Euclidian,96%
12173,4,10,Euclidian,96%
12174,3,10,Euclidian,96%
12175,7,10,Euclidian,96%
12176,8,10,Euclidian,96%
12177,6,10,Euclidian,96%
12178,6,10,Euclidian,96%
12179,6,10,Euclidian,96%
12180,5,10,Euclidian,96%
12181,9,10,Euclidian,96%
12182,3,10,Euclidian,96%
12183,3,10,Euclidian,96%
12184,8,10,Euclidian,96%
12185,9,10,Euclidian,96%
12186,5,10,Euclidian,96%
12187,3,10,Euclidian,96%
12188,3,10,Euclidian,96%
12189,7,10,Euclidian,96%
12190,8,10,Euclidian,96%
12191,7,10,Euclidian,96%
12192,5,10,Euclidian,96%
12193,3,10,Euclidian,96%
12194,3,10,Euclidian,96%
12195,9,10,Euclidian,96%
12196,0,10,Euclidian,96%
12197,0,10,Euclidian,96%
12198,5,10,Euclidian,96%
12199,1,10,Euclidian,96%
12200,3,10,Euclidian,96%
12201,8,10,Euclidian,96%
12202,5,10,Euclidian,96%
12203,0,10,Euclidian,96%
12204,9,10,Euclidian,96%
12205,3,10,Euclidian,96%
12206,6,10,Euclidian,96%
12207,9,10,Euclidian,96%
12208,0,10,Euclidian,96%
12209,8,10,Euclidian,96%
12210,3,10,Euclidian,96%
12211,8,10,Euclidian,96%
12212,5,10,Euclidian,96%
12213,0,10,Euclidian,96%
12214,4,10,Euclidian,96%
12215,2,10,Euclidian,96%
12216,3,10,Euclidian,96%
12217,7,10,Euclidian,96%
12218,0,10,Euclidian,96%
12219,2,10,Euclidian,96%
12220,2,10,Euclidian,96%
12221,0,10,Euclidian,96%
12222,0,10,Euclidian,96%
12223,0,10,Euclidian,96%
12224,3,10,Euclidian,96%
12225,4,10,Euclidian,96%
12226,8,10,Euclidian,96%
12227,6,10,Euclidian,96%
12228,2,10,Euclidian,96%
12229,8,10,Euclidian,96%
12230,1,10,Euclidian,96%
12231,3,10,Euclidian,96%
12232,0,10,Euclidian,96%
12233,0,10,Euclidian,96%
12234,9,10,Euclidian,96%
12235,0,10,Euclidian,96%
12236,2,10,Euclidian,96%
12237,7,10,Euclidian,96%
12238,1,10,Euclidian,96%
12239,2,10,Euclidian,96%
12240,0,10,Euclidian,96%
12241,9,10,Euclidian,96%
12242,5,10,Euclidian,96%
12243,5,10,Euclidian,96%
12244,2,10,Euclidian,96%
12245,6,10,Euclidian,96%
12246,9,10,Euclidian,96%
12247,8,10,Euclidian,96%
12248,7,10,Euclidian,96%
12249,1,10,Euclidian,96%
12250,6,10,Euclidian,96%
12251,4,10,Euclidian,96%
12252,0,10,Euclidian,96%
12253,7,10,Euclidian,96%
12254,0,10,Euclidian,96%
12255,0,10,Euclidian,96%
12256,1,10,Euclidian,96%
12257,7,10,Euclidian,96%
12258,0,10,Euclidian,96%
12259,2,10,Euclidian,96%
12260,8,10,Euclidian,96%
12261,1,10,Euclidian,96%
12262,1,10,Euclidian,96%
12263,9,10,Euclidian,96%
12264,2,10,Euclidian,96%
12265,6,10,Euclidian,96%
12266,1,10,Euclidian,96%
12267,8,10,Euclidian,96%
12268,4,10,Euclidian,96%
12269,2,10,Euclidian,96%
12270,0,10,Euclidian,96%
12271,9,10,Euclidian,96%
12272,3,10,Euclidian,96%
12273,9,10,Euclidian,96%
12274,5,10,Euclidian,96%
12275,7,10,Euclidian,96%
12276,2,10,Euclidian,96%
12277,9,10,Euclidian,96%
12278,3,10,Euclidian,96%
12279,4,10,Euclidian,96%
12280,6,10,Euclidian,96%
12281,5,10,Euclidian,96%
12282,6,10,Euclidian,96%
12283,7,10,Euclidian,96%
12284,0,10,Euclidian,96%
12285,9,10,Euclidian,96%
12286,4,10,Euclidian,96%
12287,6,10,Euclidian,96%
12288,3,10,Euclidian,96%
12289,3,10,Euclidian,96%
12290,3,10,Euclidian,96%
12291,7,10,Euclidian,96%
12292,5,10,Euclidian,96%
12293,8,10,Euclidian,96%
12294,7,10,Euclidian,96%
12295,8,10,Euclidian,96%
12296,2,10,Euclidian,96%
12297,9,10,Euclidian,96%
12298,4,10,Euclidian,96%
12299,6,10,Euclidian,96%
12300,5,10,Euclidian,96%
12301,7,10,Euclidian,96%
12302,0,10,Euclidian,96%
12303,4,10,Euclidian,96%
12304,7,10,Euclidian,96%
12305,4,10,Euclidian,96%
12306,2,10,Euclidian,96%
12307,3,10,Euclidian,96%
12308,1,10,Euclidian,96%
12309,2,10,Euclidian,96%
12310,4,10,Euclidian,96%
12311,1,10,Euclidian,96%
12312,0,10,Euclidian,96%
12313,6,10,Euclidian,96%
12314,1,10,Euclidian,96%
12315,9,10,Euclidian,96%
12316,4,10,Euclidian,96%
12317,3,10,Euclidian,96%
12318,6,10,Euclidian,96%
12319,1,10,Euclidian,96%
12320,7,10,Euclidian,96%
12321,5,10,Euclidian,96%
12322,6,10,Euclidian,96%
12323,4,10,Euclidian,96%
12324,3,10,Euclidian,96%
12325,9,10,Euclidian,96%
12326,6,10,Euclidian,96%
12327,3,10,Euclidian,96%
12328,4,10,Euclidian,96%
12329,7,10,Euclidian,96%
12330,3,10,Euclidian,96%
12331,3,10,Euclidian,96%
12332,9,10,Euclidian,96%
12333,8,10,Euclidian,96%
12334,6,10,Euclidian,96%
12335,0,10,Euclidian,96%
12336,6,10,Euclidian,96%
12337,1,10,Euclidian,96%
12338,9,10,Euclidian,96%
12339,2,10,Euclidian,96%
12340,5,10,Euclidian,96%
12341,4,10,Euclidian,96%
12342,1,10,Euclidian,96%
12343,4,10,Euclidian,96%
12344,7,10,Euclidian,96%
12345,5,10,Euclidian,96%
12346,5,10,Euclidian,96%
12347,7,10,Euclidian,96%
12348,1,10,Euclidian,96%
12349,4,10,Euclidian,96%
12350,8,10,Euclidian,96%
12351,1,10,Euclidian,96%
12352,7,10,Euclidian,96%
12353,7,10,Euclidian,96%
12354,3,10,Euclidian,96%
12355,0,10,Euclidian,96%
12356,7,10,Euclidian,96%
12357,4,10,Euclidian,96%
12358,4,10,Euclidian,96%
12359,6,10,Euclidian,96%
12360,3,10,Euclidian,96%
12361,8,10,Euclidian,96%
12362,0,10,Euclidian,96%
12363,5,10,Euclidian,96%
12364,4,10,Euclidian,96%
12365,2,10,Euclidian,96%
12366,4,10,Euclidian,96%
12367,1,10,Euclidian,96%
12368,7,10,Euclidian,96%
12369,6,10,Euclidian,96%
12370,3,10,Euclidian,96%
12371,1,10,Euclidian,96%
12372,0,10,Euclidian,96%
12373,1,10,Euclidian,96%
12374,5,10,Euclidian,96%
12375,9,10,Euclidian,96%
12376,9,10,Euclidian,96%
12377,5,10,Euclidian,96%
12378,9,10,Euclidian,96%
12379,8,10,Euclidian,96%
12380,7,10,Euclidian,96%
12381,3,10,Euclidian,96%
12382,4,10,Euclidian,96%
12383,8,10,Euclidian,96%
12384,3,10,Euclidian,96%
12385,1,10,Euclidian,96%
12386,0,10,Euclidian,96%
12387,3,10,Euclidian,96%
12388,4,10,Euclidian,96%
12389,0,10,Euclidian,96%
12390,0,10,Euclidian,96%
12391,0,10,Euclidian,96%
12392,9,10,Euclidian,96%
12393,6,10,Euclidian,96%
12394,0,10,Euclidian,96%
12395,6,10,Euclidian,96%
12396,5,10,Euclidian,96%
12397,9,10,Euclidian,96%
12398,7,10,Euclidian,96%
12399,7,10,Euclidian,96%
12400,6,10,Euclidian,96%
12401,7,10,Euclidian,96%
12402,9,10,Euclidian,96%
12403,2,10,Euclidian,96%
